harpnum,timestamp,goes_class
5718,2015-07-02 00:00:00,C3.7
5718,2015-07-02 12:00:00,C3.7
5718,2015-07-03 00:00:00,C1.4
5718,2015-07-03 12:00:00,
5718,2015-07-04 00:00:00,B5.5
5718,2015-07-04 12:00:00,B5.5
5718,2015-07-05 00:00:00,
5718,2015-07-05 12:00:00,
5718,2015-07-06 00:00:00,
5718,2015-07-06 12:00:00,
5718,2015-07-07 00:00:00,
5718,2015-07-07 12:00:00,
5736,2015-07-01 00:00:00,
5738,2015-07-01 00:00:00,
5738,2015-07-01 12:00:00,
5738,2015-07-02 00:00:00,
5738,2015-07-02 12:00:00,C5.6
5738,2015-07-03 00:00:00,M1.5
5738,2015-07-03 12:00:00,M1.5
5738,2015-07-04 00:00:00,C1.0
5738,2015-07-04 12:00:00,B6.7
5738,2015-07-05 00:00:00,B6.7
5738,2015-07-05 12:00:00,
5738,2015-07-06 00:00:00,
5738,2015-07-06 12:00:00,
5739,2015-07-01 00:00:00,
5739,2015-07-01 12:00:00,
5739,2015-07-02 00:00:00,
5739,2015-07-02 12:00:00,
5739,2015-07-03 00:00:00,
5739,2015-07-03 12:00:00,
5745,2015-07-03 00:00:00,
5745,2015-07-03 12:00:00,
5745,2015-07-04 00:00:00,
5745,2015-07-04 12:00:00,B7.4
5745,2015-07-05 00:00:00,B7.4
5745,2015-07-05 12:00:00,M1.0
5745,2015-07-06 00:00:00,M1.7
5745,2015-07-06 12:00:00,M1.7
5745,2015-07-07 00:00:00,C2.7
5745,2015-07-07 12:00:00,C1.5
5745,2015-07-08 00:00:00,
5745,2015-07-08 12:00:00,C1.9
5745,2015-07-09 00:00:00,C1.9
5745,2015-07-09 12:00:00,
5745,2015-07-10 00:00:00,
5745,2015-07-10 12:00:00,
5745,2015-07-11 00:00:00,
5745,2015-07-11 12:00:00,
5745,2015-07-12 00:00:00,
5745,2015-07-12 12:00:00,
5745,2015-07-13 00:00:00,
5758,2015-07-07 00:00:00,
5758,2015-07-07 12:00:00,
5783,2015-07-13 00:00:00,
5783,2015-07-13 12:00:00,
5789,2015-07-14 00:00:00,C1.2
5789,2015-07-14 12:00:00,C1.2
5789,2015-07-15 00:00:00,
5789,2015-07-15 12:00:00,
5789,2015-07-16 00:00:00,B5.8
5789,2015-07-16 12:00:00,B5.8
5807,2015-07-23 00:00:00,
5807,2015-07-23 12:00:00,
5807,2015-07-24 00:00:00,
5807,2015-07-24 12:00:00,
5807,2015-07-25 00:00:00,
5807,2015-07-25 12:00:00,
5807,2015-07-26 00:00:00,
5807,2015-07-26 12:00:00,B3.7
5807,2015-07-27 00:00:00,B3.9
5807,2015-07-27 12:00:00,B4.3
5807,2015-07-28 00:00:00,B4.3
5808,2015-07-23 00:00:00,
5808,2015-07-23 12:00:00,C1.0
5808,2015-07-24 00:00:00,C2.6
5808,2015-07-24 12:00:00,C2.6
5808,2015-07-25 00:00:00,
5808,2015-07-25 12:00:00,B6.1
5808,2015-07-26 00:00:00,C1.1
5808,2015-07-26 12:00:00,C1.1
5808,2015-07-27 00:00:00,
5808,2015-07-27 12:00:00,
5808,2015-07-28 00:00:00,
5808,2015-07-28 12:00:00,
5818,2015-07-26 00:00:00,
5823,2015-07-27 00:00:00,
5823,2015-07-27 12:00:00,
5831,2015-07-29 00:00:00,
5831,2015-07-29 12:00:00,
5831,2015-07-30 00:00:00,
5831,2015-07-30 12:00:00,
5831,2015-07-31 00:00:00,
5831,2015-07-31 12:00:00,
5831,2015-08-01 00:00:00,B8.0
5848,2015-08-03 00:00:00,
5848,2015-08-03 12:00:00,
5848,2015-08-04 00:00:00,B4.4
5848,2015-08-04 12:00:00,B7.2
5848,2015-08-05 00:00:00,B7.3
5848,2015-08-05 12:00:00,C1.0
5848,2015-08-06 00:00:00,C2.1
5848,2015-08-06 12:00:00,C4.8
5848,2015-08-07 00:00:00,C5.4
5848,2015-08-07 12:00:00,C5.4
5848,2015-08-08 00:00:00,C1.6
5848,2015-08-08 12:00:00,C4.2
5848,2015-08-09 00:00:00,C4.2
5848,2015-08-09 12:00:00,B8.2
5848,2015-08-10 00:00:00,B8.2
5848,2015-08-10 12:00:00,B4.9
5848,2015-08-11 00:00:00,C1.0
5848,2015-08-11 12:00:00,C1.0
5848,2015-08-12 00:00:00,
5848,2015-08-12 12:00:00,B3.3
5848,2015-08-13 00:00:00,B3.3
5848,2015-08-13 12:00:00,
5848,2015-08-14 00:00:00,
5865,2015-08-09 00:00:00,
5865,2015-08-09 12:00:00,
5885,2015-08-17 00:00:00,B2.8
5885,2015-08-17 12:00:00,B2.9
5885,2015-08-18 00:00:00,B4.3
5885,2015-08-18 12:00:00,B6.8
5885,2015-08-19 00:00:00,B6.8
5885,2015-08-19 12:00:00,C3.4
5885,2015-08-20 00:00:00,C3.4
5885,2015-08-20 12:00:00,M1.4
5885,2015-08-21 00:00:00,M1.4
5885,2015-08-21 12:00:00,M1.2
5885,2015-08-22 00:00:00,M3.5
5885,2015-08-22 12:00:00,M3.5
5885,2015-08-23 00:00:00,C6.6
5885,2015-08-23 12:00:00,M5.6
5885,2015-08-24 00:00:00,M5.6
5885,2015-08-24 12:00:00,M1.0
5885,2015-08-25 00:00:00,C4.3
5885,2015-08-25 12:00:00,C2.8
5885,2015-08-26 00:00:00,C9.5
5885,2015-08-26 12:00:00,M2.9
5885,2015-08-27 00:00:00,M2.9
5885,2015-08-27 12:00:00,C8.0
5885,2015-08-28 00:00:00,M2.2
5885,2015-08-28 12:00:00,M2.2
5885,2015-08-29 00:00:00,C2.4
5885,2015-08-29 12:00:00,M1.4
5885,2015-08-30 00:00:00,M1.4
5916,2015-08-26 00:00:00,
5916,2015-08-26 12:00:00,
5916,2015-08-27 00:00:00,
5916,2015-08-27 12:00:00,C1.0
5916,2015-08-28 00:00:00,C1.7
5939,2015-09-03 00:00:00,
5944,2015-09-05 00:00:00,
5944,2015-09-05 12:00:00,
5944,2015-09-06 00:00:00,
5944,2015-09-06 12:00:00,
5944,2015-09-07 00:00:00,
5944,2015-09-07 12:00:00,
5956,2015-09-10 00:00:00,
5956,2015-09-10 12:00:00,B4.2
5956,2015-09-11 00:00:00,B6.7
5956,2015-09-11 12:00:00,B6.7
5956,2015-09-12 00:00:00,
5956,2015-09-12 12:00:00,
5956,2015-09-13 00:00:00,B4.5
5956,2015-09-13 12:00:00,B5.7
5956,2015-09-14 00:00:00,B9.6
5956,2015-09-14 12:00:00,C1.3
5956,2015-09-15 00:00:00,C1.3
5956,2015-09-15 12:00:00,C3.0
5956,2015-09-16 00:00:00,C7.8
5956,2015-09-16 12:00:00,M1.1
5956,2015-09-17 00:00:00,M1.1
5956,2015-09-17 12:00:00,C6.7
5956,2015-09-18 00:00:00,C2.6
5956,2015-09-18 12:00:00,B9.1
5956,2015-09-19 00:00:00,C1.5
5956,2015-09-19 12:00:00,C2.6
5956,2015-09-20 00:00:00,M2.1
5956,2015-09-20 12:00:00,M2.1
5956,2015-09-21 00:00:00,B5.3
5956,2015-09-21 12:00:00,B5.3
5956,2015-09-22 00:00:00,
5956,2015-09-22 12:00:00,C2.9
5956,2015-09-23 00:00:00,C2.9
5974,2015-09-19 00:00:00,
5974,2015-09-19 12:00:00,M1.5
5974,2015-09-20 00:00:00,M1.5
5974,2015-09-20 12:00:00,C8.8
5974,2015-09-21 00:00:00,C8.8
5974,2015-09-21 12:00:00,B5.4
5974,2015-09-22 00:00:00,B4.7
5974,2015-09-22 12:00:00,B4.7
5974,2015-09-23 00:00:00,
5974,2015-09-23 12:00:00,
5974,2015-09-24 00:00:00,
5974,2015-09-24 12:00:00,
5976,2015-09-20 00:00:00,
5976,2015-09-20 12:00:00,
5976,2015-09-21 00:00:00,
5976,2015-09-21 12:00:00,
5976,2015-09-22 00:00:00,
5976,2015-09-22 12:00:00,
5982,2015-09-22 00:00:00,
5982,2015-09-22 12:00:00,
5982,2015-09-23 00:00:00,
5982,2015-09-23 12:00:00,
5982,2015-09-24 00:00:00,
5982,2015-09-24 12:00:00,
5982,2015-09-25 00:00:00,
5982,2015-09-25 12:00:00,
5982,2015-09-26 00:00:00,
5982,2015-09-26 12:00:00,
5982,2015-09-27 00:00:00,C4.1
5982,2015-09-27 12:00:00,M3.6
5982,2015-09-28 00:00:00,M3.6
5983,2015-09-22 00:00:00,
5983,2015-09-22 12:00:00,C1.2
5983,2015-09-23 00:00:00,C3.2
5983,2015-09-23 12:00:00,C3.2
5983,2015-09-24 00:00:00,C1.8
5983,2015-09-24 12:00:00,C1.8
5983,2015-09-25 00:00:00,C1.1
5983,2015-09-25 12:00:00,C1.5
5983,2015-09-26 00:00:00,C1.5
5983,2015-09-26 12:00:00,M1.9
5983,2015-09-27 00:00:00,M1.9
5983,2015-09-27 12:00:00,M1.1
5983,2015-09-28 00:00:00,M7.6
5983,2015-09-28 12:00:00,M7.6
5983,2015-09-29 00:00:00,M2.9
5983,2015-09-29 12:00:00,M1.3
5983,2015-09-30 00:00:00,M1.3
5983,2015-09-30 12:00:00,M1.1
5983,2015-10-01 00:00:00,M4.5
5983,2015-10-01 12:00:00,M5.5
5983,2015-10-02 00:00:00,M5.5
5983,2015-10-02 12:00:00,M1.0
5983,2015-10-03 00:00:00,C3.3
5990,2015-09-26 00:00:00,
5991,2015-09-26 00:00:00,
5991,2015-09-26 12:00:00,
5991,2015-09-27 00:00:00,
5991,2015-09-27 12:00:00,
5991,2015-09-28 00:00:00,
5991,2015-09-28 12:00:00,
5991,2015-09-29 00:00:00,
5991,2015-09-29 12:00:00,
5991,2015-09-30 00:00:00,
5991,2015-09-30 12:00:00,
5991,2015-10-01 00:00:00,
6006,2015-10-08 00:00:00,
6006,2015-10-08 12:00:00,
6015,2015-10-12 00:00:00,
6015,2015-10-12 12:00:00,C4.5
6015,2015-10-13 00:00:00,C9.5
6015,2015-10-13 12:00:00,C9.5
6015,2015-10-14 00:00:00,C1.8
6015,2015-10-14 12:00:00,C2.7
6015,2015-10-15 00:00:00,M1.1
6015,2015-10-15 12:00:00,M1.1
6015,2015-10-16 00:00:00,M1.1
6015,2015-10-16 12:00:00,C4.2
6015,2015-10-17 00:00:00,C4.7
6015,2015-10-17 12:00:00,C4.7
6015,2015-10-18 00:00:00,
6015,2015-10-18 12:00:00,C1.4
6015,2015-10-19 00:00:00,C1.9
6015,2015-10-19 12:00:00,C1.9
6015,2015-10-20 00:00:00,
6015,2015-10-20 12:00:00,
6015,2015-10-21 00:00:00,
6015,2015-10-21 12:00:00,C4.4
6015,2015-10-22 00:00:00,C4.4
6015,2015-10-22 12:00:00,
6015,2015-10-23 00:00:00,
6015,2015-10-23 12:00:00,C1.9
6015,2015-10-24 00:00:00,C1.9
6015,2015-10-24 12:00:00,C1.3
6015,2015-10-25 00:00:00,B9.2
6026,2015-10-16 00:00:00,C4.3
6026,2015-10-16 12:00:00,C4.3
6026,2015-10-17 00:00:00,M1.5
6026,2015-10-17 12:00:00,M1.5
6026,2015-10-18 00:00:00,C1.4
6026,2015-10-18 12:00:00,C1.4
6026,2015-10-19 00:00:00,
6026,2015-10-19 12:00:00,C1.2
6026,2015-10-20 00:00:00,C1.2
6026,2015-10-20 12:00:00,C1.1
6026,2015-10-21 00:00:00,
6026,2015-10-21 12:00:00,
6026,2015-10-22 00:00:00,
6026,2015-10-22 12:00:00,
6026,2015-10-23 00:00:00,
6026,2015-10-23 12:00:00,
6026,2015-10-24 00:00:00,
6026,2015-10-24 12:00:00,
6026,2015-10-25 00:00:00,
6027,2015-10-16 00:00:00,
6027,2015-10-16 12:00:00,
6027,2015-10-17 00:00:00,
6027,2015-10-17 12:00:00,C1.5
6027,2015-10-18 00:00:00,C1.5
6027,2015-10-18 12:00:00,C1.2
6027,2015-10-19 00:00:00,C3.9
6027,2015-10-19 12:00:00,C3.9
6027,2015-10-20 00:00:00,C1.0
6027,2015-10-20 12:00:00,C6.3
6027,2015-10-21 00:00:00,C7.7
6027,2015-10-21 12:00:00,C7.7
6027,2015-10-22 00:00:00,
6027,2015-10-22 12:00:00,B5.9
6027,2015-10-23 00:00:00,B9.0
6027,2015-10-23 12:00:00,B9.0
6027,2015-10-24 00:00:00,B7.7
6027,2015-10-24 12:00:00,B7.7
6027,2015-10-25 00:00:00,
6027,2015-10-25 12:00:00,B7.2
6027,2015-10-26 00:00:00,B7.2
6027,2015-10-26 12:00:00,C1.0
6027,2015-10-27 00:00:00,C1.0
6027,2015-10-27 12:00:00,C1.9
6027,2015-10-28 00:00:00,C1.9
6027,2015-10-28 12:00:00,
6027,2015-10-29 00:00:00,
6052,2015-10-22 00:00:00,
6052,2015-10-22 12:00:00,
6052,2015-10-23 00:00:00,
6052,2015-10-23 12:00:00,
6052,2015-10-24 00:00:00,
6052,2015-10-24 12:00:00,
6052,2015-10-25 00:00:00,
6052,2015-10-25 12:00:00,
6052,2015-10-26 00:00:00,
6052,2015-10-26 12:00:00,
6052,2015-10-27 00:00:00,
6052,2015-10-27 12:00:00,
6052,2015-10-28 00:00:00,
6052,2015-10-28 12:00:00,
6052,2015-10-29 00:00:00,
6052,2015-10-29 12:00:00,
6052,2015-10-30 00:00:00,
6054,2015-10-24 00:00:00,
6063,2015-10-28 00:00:00,
6063,2015-10-28 12:00:00,C1.5
6063,2015-10-29 00:00:00,C1.6
6063,2015-10-29 12:00:00,C4.6
6063,2015-10-30 00:00:00,C7.8
6063,2015-10-30 12:00:00,C7.8
6063,2015-10-31 00:00:00,M1.0
6063,2015-10-31 12:00:00,M1.0
6063,2015-11-01 00:00:00,C6.5
6063,2015-11-01 12:00:00,C6.4
6063,2015-11-02 00:00:00,C5.0
6063,2015-11-02 12:00:00,C5.0
6063,2015-11-03 00:00:00,C5.5
6063,2015-11-03 12:00:00,C5.5
6063,2015-11-04 00:00:00,M3.7
6063,2015-11-04 12:00:00,M3.7
6063,2015-11-05 00:00:00,B7.5
6063,2015-11-05 12:00:00,B7.5
6063,2015-11-06 00:00:00,
6063,2015-11-06 12:00:00,
6063,2015-11-07 00:00:00,
6063,2015-11-07 12:00:00,
6063,2015-11-08 00:00:00,
6063,2015-11-08 12:00:00,
6063,2015-11-09 00:00:00,C1.3
6063,2015-11-09 12:00:00,C1.3
6063,2015-11-10 00:00:00,C3.7
6069,2015-10-31 00:00:00,
6075,2015-11-03 00:00:00,
6075,2015-11-03 12:00:00,
6075,2015-11-04 00:00:00,C1.0
6078,2015-11-06 00:00:00,C4.4
6078,2015-11-06 12:00:00,C4.4
6078,2015-11-07 00:00:00,C2.5
6078,2015-11-07 12:00:00,C2.5
6078,2015-11-08 00:00:00,B5.6
6078,2015-11-08 12:00:00,
6078,2015-11-09 00:00:00,M3.9
6078,2015-11-09 12:00:00,M3.9
6078,2015-11-10 00:00:00,B6.7
6078,2015-11-10 12:00:00,
6084,2015-11-09 00:00:00,
6084,2015-11-09 12:00:00,
6100,2015-11-12 00:00:00,
6100,2015-11-12 12:00:00,
6100,2015-11-13 00:00:00,
6100,2015-11-13 12:00:00,
6100,2015-11-14 00:00:00,
6100,2015-11-14 12:00:00,
6100,2015-11-15 00:00:00,
6100,2015-11-15 12:00:00,
6100,2015-11-16 00:00:00,
6100,2015-11-16 12:00:00,
6100,2015-11-17 00:00:00,C1.1
6100,2015-11-17 12:00:00,C1.1
6100,2015-11-18 00:00:00,
6100,2015-11-18 12:00:00,
6100,2015-11-19 00:00:00,
6100,2015-11-19 12:00:00,
6100,2015-11-20 00:00:00,
6100,2015-11-20 12:00:00,
6100,2015-11-21 00:00:00,C3.3
6100,2015-11-21 12:00:00,C5.6
6107,2015-11-14 00:00:00,
6124,2015-11-19 00:00:00,B8.0
6124,2015-11-19 12:00:00,B5.5
6124,2015-11-20 00:00:00,B5.5
6124,2015-11-20 12:00:00,C1.6
6124,2015-11-21 00:00:00,C1.6
6124,2015-11-21 12:00:00,C2.4
6124,2015-11-22 00:00:00,C2.4
6124,2015-11-22 12:00:00,B7.3
6124,2015-11-23 00:00:00,
6124,2015-11-23 12:00:00,
6140,2015-11-24 00:00:00,
6140,2015-11-24 12:00:00,
6140,2015-11-25 00:00:00,
6154,2015-12-02 00:00:00,
6154,2015-12-02 12:00:00,
6155,2015-12-03 00:00:00,
6155,2015-12-03 12:00:00,C1.0
6155,2015-12-04 00:00:00,C1.0
6155,2015-12-04 12:00:00,B7.7
6155,2015-12-05 00:00:00,C1.9
6155,2015-12-05 12:00:00,C1.9
6155,2015-12-06 00:00:00,C1.1
6155,2015-12-06 12:00:00,C1.1
6155,2015-12-07 00:00:00,C1.0
6155,2015-12-07 12:00:00,C1.0
6155,2015-12-08 00:00:00,C6.7
6155,2015-12-08 12:00:00,C6.7
6155,2015-12-09 00:00:00,C1.4
6155,2015-12-09 12:00:00,C1.2
6155,2015-12-10 00:00:00,
6155,2015-12-10 12:00:00,
6155,2015-12-11 00:00:00,
6155,2015-12-11 12:00:00,C1.8
6155,2015-12-12 00:00:00,C1.8
6155,2015-12-12 12:00:00,
6155,2015-12-13 00:00:00,B7.6
6155,2015-12-13 12:00:00,B7.6
6155,2015-12-14 00:00:00,
6155,2015-12-14 12:00:00,
6155,2015-12-15 00:00:00,
6164,2015-12-04 00:00:00,
6167,2015-12-06 00:00:00,
6167,2015-12-06 12:00:00,C1.1
6167,2015-12-07 00:00:00,C1.1
6167,2015-12-07 12:00:00,B3.4
6167,2015-12-08 00:00:00,
6167,2015-12-08 12:00:00,
6167,2015-12-09 00:00:00,
6167,2015-12-09 12:00:00,
6167,2015-12-10 00:00:00,B5.7
6167,2015-12-10 12:00:00,B8.1
6171,2015-12-08 00:00:00,
6172,2015-12-09 00:00:00,B8.3
6172,2015-12-09 12:00:00,C3.9
6172,2015-12-10 00:00:00,C3.9
6172,2015-12-10 12:00:00,C1.4
6172,2015-12-11 00:00:00,C1.4
6172,2015-12-11 12:00:00,C5.2
6172,2015-12-12 00:00:00,C5.2
6172,2015-12-12 12:00:00,C5.3
6172,2015-12-13 00:00:00,C5.3
6172,2015-12-13 12:00:00,
6172,2015-12-14 00:00:00,B9.0
6172,2015-12-14 12:00:00,B9.0
6172,2015-12-15 00:00:00,C1.2
6172,2015-12-15 12:00:00,C6.6
6172,2015-12-16 00:00:00,C6.6
6172,2015-12-16 12:00:00,
6172,2015-12-17 00:00:00,B8.2
6172,2015-12-17 12:00:00,B8.2
6178,2015-12-11 00:00:00,
6178,2015-12-11 12:00:00,C4.2
6178,2015-12-12 00:00:00,C7.8
6178,2015-12-12 12:00:00,C7.8
6178,2015-12-13 00:00:00,
6178,2015-12-13 12:00:00,C1.0
6178,2015-12-14 00:00:00,C1.0
6178,2015-12-14 12:00:00,B7.6
6178,2015-12-15 00:00:00,
6178,2015-12-15 12:00:00,
6178,2015-12-16 00:00:00,
6178,2015-12-16 12:00:00,C1.3
6178,2015-12-17 00:00:00,C1.7
6178,2015-12-17 12:00:00,C4.6
6178,2015-12-18 00:00:00,C4.6
6178,2015-12-18 12:00:00,C1.6
6178,2015-12-19 00:00:00,C4.5
6178,2015-12-19 12:00:00,C4.5
6178,2015-12-20 00:00:00,C1.2
6178,2015-12-20 12:00:00,
6205,2015-12-21 00:00:00,M2.8
6205,2015-12-21 12:00:00,
6205,2015-12-22 00:00:00,C6.3
6205,2015-12-22 12:00:00,C7.5
6205,2015-12-23 00:00:00,C7.5
6205,2015-12-23 12:00:00,C2.0
6205,2015-12-24 00:00:00,C2.0
6205,2015-12-24 12:00:00,
6205,2015-12-25 00:00:00,C6.9
6205,2015-12-25 12:00:00,C6.9
6205,2015-12-26 00:00:00,
6205,2015-12-26 12:00:00,
6205,2015-12-27 00:00:00,C2.8
6205,2015-12-27 12:00:00,C2.8
6205,2015-12-28 00:00:00,
6205,2015-12-28 12:00:00,C1.4
6205,2015-12-29 00:00:00,C1.4
6205,2015-12-29 12:00:00,
6205,2015-12-30 00:00:00,
6206,2015-12-21 00:00:00,C6.2
6206,2015-12-21 12:00:00,M1.6
6206,2015-12-22 00:00:00,M1.6
6206,2015-12-22 12:00:00,M4.7
6206,2015-12-23 00:00:00,M4.7
6206,2015-12-23 12:00:00,M1.1
6206,2015-12-24 00:00:00,M1.1
6206,2015-12-24 12:00:00,C2.0
6206,2015-12-25 00:00:00,C3.0
6206,2015-12-25 12:00:00,C7.8
6206,2015-12-26 00:00:00,C7.8
6206,2015-12-26 12:00:00,C4.1
6206,2015-12-27 00:00:00,B9.7
6206,2015-12-27 12:00:00,M1.8
6206,2015-12-28 00:00:00,M1.8
6206,2015-12-28 12:00:00,C7.5
6206,2015-12-29 00:00:00,C6.8
6206,2015-12-29 12:00:00,C2.5
6206,2015-12-30 00:00:00,C4.3
6206,2015-12-30 12:00:00,C4.3
6206,2015-12-31 00:00:00,C1.6
6206,2015-12-31 12:00:00,C2.4
6206,2016-01-01 00:00:00,M2.3
6206,2016-01-01 12:00:00,M2.3
6206,2016-01-02 00:00:00,
6206,2016-01-02 12:00:00,
6206,2016-01-03 00:00:00,
6223,2016-01-01 00:00:00,B6.2
6224,2016-01-01 00:00:00,
6224,2016-01-01 12:00:00,
6224,2016-01-02 00:00:00,
6227,2016-01-02 00:00:00,
6231,2016-01-03 00:00:00,
6246,2016-01-07 00:00:00,
6246,2016-01-07 12:00:00,
6246,2016-01-08 00:00:00,
6246,2016-01-08 12:00:00,
6246,2016-01-09 00:00:00,
6247,2016-01-07 00:00:00,
6247,2016-01-07 12:00:00,B4.5
6250,2016-01-07 00:00:00,
6258,2016-01-10 00:00:00,
6258,2016-01-10 12:00:00,
6258,2016-01-11 00:00:00,
6258,2016-01-11 12:00:00,
6258,2016-01-12 00:00:00,
6258,2016-01-12 12:00:00,
6258,2016-01-13 00:00:00,
6273,2016-01-13 00:00:00,
6273,2016-01-13 12:00:00,
6273,2016-01-14 00:00:00,
6281,2016-01-16 00:00:00,
6281,2016-01-16 12:00:00,
6281,2016-01-17 00:00:00,
6281,2016-01-17 12:00:00,
6281,2016-01-18 00:00:00,
6281,2016-01-18 12:00:00,
6281,2016-01-19 00:00:00,
6281,2016-01-19 12:00:00,B9.6
6289,2016-01-18 00:00:00,
6289,2016-01-18 12:00:00,
6289,2016-01-19 00:00:00,
6289,2016-01-19 12:00:00,
6289,2016-01-20 00:00:00,
6289,2016-01-20 12:00:00,C1.3
6289,2016-01-21 00:00:00,C1.3
6289,2016-01-21 12:00:00,
6289,2016-01-22 00:00:00,B7.1
6289,2016-01-22 12:00:00,B7.1
6289,2016-01-23 00:00:00,
6289,2016-01-23 12:00:00,C1.4
6289,2016-01-24 00:00:00,C1.4
6289,2016-01-24 12:00:00,B7.4
6289,2016-01-25 00:00:00,
6289,2016-01-25 12:00:00,
6289,2016-01-26 00:00:00,
6301,2016-01-23 00:00:00,
6301,2016-01-23 12:00:00,
6301,2016-01-24 00:00:00,
6301,2016-01-24 12:00:00,C1.4
6301,2016-01-25 00:00:00,C1.4
6301,2016-01-25 12:00:00,B7.3
6301,2016-01-26 00:00:00,B7.3
6301,2016-01-26 12:00:00,B9.4
6301,2016-01-27 00:00:00,C1.0
6301,2016-01-27 12:00:00,C1.0
6301,2016-01-28 00:00:00,B6.1
6301,2016-01-28 12:00:00,
6301,2016-01-29 00:00:00,
6302,2016-01-23 00:00:00,
6302,2016-01-23 12:00:00,B5.9
6302,2016-01-24 00:00:00,B5.9
6302,2016-01-24 12:00:00,
6302,2016-01-25 00:00:00,
6302,2016-01-25 12:00:00,
6302,2016-01-26 00:00:00,
6302,2016-01-26 12:00:00,
6302,2016-01-27 00:00:00,B5.3
6317,2016-02-01 00:00:00,
6317,2016-02-01 12:00:00,B4.6
6317,2016-02-02 00:00:00,B4.6
6317,2016-02-02 12:00:00,
6317,2016-02-03 00:00:00,C1.0
6317,2016-02-03 12:00:00,C1.0
6317,2016-02-04 00:00:00,
6317,2016-02-04 12:00:00,
6317,2016-02-05 00:00:00,
6317,2016-02-05 12:00:00,
6320,2016-02-03 00:00:00,
6320,2016-02-03 12:00:00,C1.0
6320,2016-02-04 00:00:00,C5.1
6320,2016-02-04 12:00:00,C5.1
6320,2016-02-05 00:00:00,C3.0
6320,2016-02-05 12:00:00,C1.1
6320,2016-02-06 00:00:00,C1.5
6320,2016-02-06 12:00:00,C1.5
6320,2016-02-07 00:00:00,B8.2
6320,2016-02-07 12:00:00,
6320,2016-02-08 00:00:00,
6320,2016-02-08 12:00:00,
6320,2016-02-09 00:00:00,B9.1
6320,2016-02-09 12:00:00,B9.1
6320,2016-02-10 00:00:00,
6320,2016-02-10 12:00:00,
6320,2016-02-11 00:00:00,
6324,2016-02-03 00:00:00,
6324,2016-02-03 12:00:00,
6327,2016-02-04 00:00:00,
6327,2016-02-04 12:00:00,
6327,2016-02-05 00:00:00,C1.1
6327,2016-02-05 12:00:00,C1.1
6327,2016-02-06 00:00:00,
6327,2016-02-06 12:00:00,C2.7
6327,2016-02-07 00:00:00,C2.7
6327,2016-02-07 12:00:00,B5.7
6327,2016-02-08 00:00:00,B5.7
6327,2016-02-08 12:00:00,
6327,2016-02-09 00:00:00,
6327,2016-02-09 12:00:00,B9.1
6327,2016-02-10 00:00:00,C1.3
6327,2016-02-10 12:00:00,C1.3
6327,2016-02-11 00:00:00,C8.9
6327,2016-02-11 12:00:00,M1.0
6327,2016-02-12 00:00:00,M1.0
6327,2016-02-12 12:00:00,C6.8
6327,2016-02-13 00:00:00,M1.8
6327,2016-02-13 12:00:00,M1.8
6327,2016-02-14 00:00:00,M1.0
6327,2016-02-14 12:00:00,M1.1
6327,2016-02-15 00:00:00,M1.1
6327,2016-02-15 12:00:00,C4.2
6327,2016-02-16 00:00:00,C3.5
6327,2016-02-16 12:00:00,C9.4
6327,2016-02-17 00:00:00,C9.4
6353,2016-02-12 00:00:00,
6359,2016-02-14 00:00:00,
6359,2016-02-14 12:00:00,
6359,2016-02-15 00:00:00,
6359,2016-02-15 12:00:00,
6361,2016-02-15 00:00:00,
6361,2016-02-15 12:00:00,
6361,2016-02-16 00:00:00,
6361,2016-02-16 12:00:00,
6383,2016-02-22 00:00:00,B8.7
6383,2016-02-22 12:00:00,B9.7
6383,2016-02-23 00:00:00,B9.7
6383,2016-02-23 12:00:00,B3.5
6383,2016-02-24 00:00:00,C1.4
6383,2016-02-24 12:00:00,C1.4
6383,2016-02-25 00:00:00,B8.0
6383,2016-02-25 12:00:00,C1.0
6383,2016-02-26 00:00:00,C1.0
6383,2016-02-26 12:00:00,C3.3
6383,2016-02-27 00:00:00,C3.3
6383,2016-02-27 12:00:00,B2.8
6383,2016-02-28 00:00:00,B2.6
6383,2016-02-28 12:00:00,B6.9
6383,2016-02-29 00:00:00,B6.9
6383,2016-02-29 12:00:00,
6383,2016-03-01 00:00:00,B3.4
6383,2016-03-01 12:00:00,B3.4
6383,2016-03-02 00:00:00,
6383,2016-03-02 12:00:00,
6383,2016-03-03 00:00:00,
6383,2016-03-03 12:00:00,C1.1
6383,2016-03-04 00:00:00,C1.1
6383,2016-03-04 12:00:00,B4.7
6383,2016-03-05 00:00:00,B4.7
6383,2016-03-05 12:00:00,
6383,2016-03-06 00:00:00,
6398,2016-02-29 00:00:00,B5.2
6398,2016-02-29 12:00:00,B6.2
6398,2016-03-01 00:00:00,B6.2
6398,2016-03-01 12:00:00,
6398,2016-03-02 00:00:00,
6398,2016-03-02 12:00:00,B4.6
6398,2016-03-03 00:00:00,B5.2
6398,2016-03-03 12:00:00,B5.2
6398,2016-03-04 00:00:00,B3.0
6398,2016-03-04 12:00:00,
6398,2016-03-05 00:00:00,
6403,2016-03-02 00:00:00,
6404,2016-03-02 00:00:00,
6424,2016-03-10 00:00:00,
6424,2016-03-10 12:00:00,
6424,2016-03-11 00:00:00,
6424,2016-03-11 12:00:00,
6424,2016-03-12 00:00:00,
6424,2016-03-12 12:00:00,
6424,2016-03-13 00:00:00,B6.4
